id,title,description,image_link,link,price,"City name","Property type",Address,"Listing type"
193888,"Oficina en alquiler en Centro (Málaga) - Málaga | Gilmar Consulting","84.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/efe6d729-d7a1-4da5-89f8-220f71423edb/sala3.jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-oficina-centro-malaga-malaga-referencia-193888/,"1,100.00 EUR","Centro (Málaga)",Oficinas,"36.719060338989976, -4.4227820899262085",Alquilar
193955,"Chalet Independiente en venta en Estepona Oeste - Málaga | Gilmar","3 hab, 4 baños, 310.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/143b3bdb-2eb9-4cfc-b594-40960e446fb4/RENDER%20-%20EXTERIOR%20-%20SWIMMINGPOOL%20-%20PISCINA.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-oeste-malaga-referencia-193955/,"1,440,000.00 EUR","Estepona Oeste","Chalet Independiente","36.40984314875458, -5.213423832499752",Comprar
193993,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 3 baños, 154.4 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/046eea3d-77b4-41d9-a550-ff5d6c841e7c/00.%20Exterior%203%20Torres.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-193993/,"1,500,000.00 EUR","Carretera de Cádiz",Piso,"36.69284622145525, -4.441128322454863",Comprar
194281,"Ático-Dúplex en venta en Benalmádena - Málaga | Gilmar Consulting","3 hab, 3 baños, 168.39 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/a7e7b04d-9ac6-4317-a6e3-95be68575dee/ACP%20194281%20FOTO%20(17).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-benalmadena-malaga-referencia-194281/,"417,000.00 EUR",Benalmádena,Ático-Duplex,"36.58782680183088, -4.537537771738049",Comprar
194376,"Solar Urbano en venta en Málaga Este - Málaga | Gilmar Consulting","1000.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/010261d4-efdd-48cc-a11f-79bee8816f5c/WhatsApp%20Image%202024-02-09%20at%2011.54.29%20(1).jpeg?w=1440,https://www.gilmar.es/inmueble/comprar-solar-malaga-este-malaga-referencia-194376/,"370,000.00 EUR","Málaga Este","Locales e Inversiones","36.71720483511891, -4.416332411435432",Comprar
194386,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 4 baños, 234.13 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/15d89104-1e7e-46f1-b5b8-6bf847b57e00/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194386/,"1,379,000.00 EUR","Carretera de Cádiz",Piso,"36.69311850746115, -4.443837490252874",Comprar
194388,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 4 baños, 228.47 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/0f5c3b84-b288-42c0-906c-72a03a42af72/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194388/,"1,501,000.00 EUR","Carretera de Cádiz",Piso,"36.68928075741223, -4.441590310175201",Comprar
194389,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","4 hab, 4 baños, 250.78 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/01eb0af3-75fe-433c-92da-ce4b97cf99a8/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194389/,"1,989,000.00 EUR","Carretera de Cádiz",Piso,"36.692634248421406, -4.443633249386707",Comprar
194390,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 4 baños, 368.1 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/d6b75f89-f2cb-4232-b2c6-e6b1201bf25c/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194390/,"2,696,000.00 EUR","Carretera de Cádiz","Gilmar Luxe","36.68923932775563, -4.44146205557916",Comprar
194391,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","4 hab, 4 baños, 344.75 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/f7d4b47d-ec5c-45de-8ec1-cfa165f5242d/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194391/,"2,342,000.00 EUR","Carretera de Cádiz","Gilmar Luxe","36.68932955586496, -4.440547432262827",Comprar
194392,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","4 hab, 4 baños, 344.75 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/61c193a3-e248-4165-8f70-1c3541a679df/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194392/,"2,592,000.00 EUR","Carretera de Cádiz","Gilmar Luxe","36.69205652804092, -4.444509278093365",Comprar
194393,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","3 hab, 4 baños, 410.88 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/020d6d39-c38f-4c34-9e1a-f1bc74f28542/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194393/,"2,878,000.00 EUR","Carretera de Cádiz","Gilmar Luxe","36.689407770413105, -4.4400286409514385",Comprar
194394,"Piso en venta en Carretera de Cádiz - Málaga | Gilmar Consulting","4 hab, 4 baños, 476.29 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/a8b455a1-440e-48b0-8d95-824a9c365875/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194394/,"3,840,000.00 EUR","Carretera de Cádiz","Gilmar Luxe","36.68848474279632, -4.441351129868175",Comprar
194395,"Ático-Dúplex en venta en Carretera de Cádiz - Málaga | Gilmar","4 hab, 7 baños, 656.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/0ce7c302-f54b-456b-883a-1cd2da26f416/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-carretera-de-cadiz-malaga-referencia-194395/,"5,942,000.00 EUR","Carretera de Cádiz",Ático-Duplex,"36.693797663315145, -4.438785442707426",Comprar
194501,"Chalet Independiente en venta en Benahavís - Málaga | Gilmar","6 hab, 6 baños, 1046.63 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/4cd001a0-5eb8-4d05-ab13-d0eb4857ab60/4.1%20vistas%20golf%20%26%20piscina%20II.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benahavis-malaga-referencia-194501/,"5,300,000.00 EUR",Benahavís,"Chalet Independiente","36.470311067744674, -5.022513772626617",Comprar
194740,"Apartamento en alquiler en Marbella Ciudad - Málaga | Gilmar","3 hab, 3 baños, 150.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/95ea7e8c-147d-47c3-b70d-dc4a480974ef/_CMC7757%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-marbella-ciudad-malaga-referencia-194740/,"4,000.00 EUR","Marbella Ciudad",Apartamento,"36.50712353283352, -4.897983820974589",Alquilar
194751,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 127.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/e9792e5c-7c5f-46aa-9e00-6818a931da88/Jardin%20(FILEminimizer).jpeg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-194751/,"1,765,000.00 EUR","Estepona Este",Apartamento,"36.44993969825148, -5.0672195584282",Comprar
194772,"Apartamento en alquiler en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 2 baños, 115.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/6b3251bc-45fb-4a48-9d91-390b1854b69c/WhatsApp%20Image%202023-12-29%20at%2012.57.30%20(1).jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-milla-de-oro-marb-club-malaga-referencia-194772/,"2,300.00 EUR","Milla de Oro - Marb. Club",Apartamento,"36.50541393724652, -4.9135881732457865",Alquilar
195004,"Chalet Independiente en venta en Benahavís - Málaga | Gilmar","5 hab, 6 baños, 1100.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/eaef39fc-9b7a-482e-9865-f0f6df4c2281/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benahavis-malaga-referencia-195004/,"5,200,000.00 EUR",Benahavís,"Chalet Independiente","36.499495894907994, -5.0350286218102625",Comprar
195211,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","3 hab, 4 baños, 700.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/79829484-ad58-4716-9e62-a747860ffaec/VILLA%20TIPO%203%20%20V2%20HD%20DIA.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-195211/,"2,650,000.00 EUR","Estepona Este","Chalet Independiente","36.460222212861375, -5.0843973921691745",Comprar
195380,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 129.58 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/3d03400c-0424-4df8-84cf-34c93bc06655/Vista%20general%202.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-195380/,"495,000.00 EUR","Estepona Este",Apartamento,"36.47721074102347, -5.0193196872068695",Comprar
195385,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 143.59 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/258c7578-8319-46d5-880d-2b652439dbf7/Piscina%20y%20fachada.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-195385/,"565,000.00 EUR","Estepona Este",Apartamento,"36.48290788728699, -5.021699694926942",Comprar
195842,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","3 hab, 3 baños, 209.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/c8b6612c-7648-49ee-9a18-81dc507deb18/spca_visual_marbella__V9A7129.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-195842/,"3,390,000.00 EUR","Marbella Ciudad",Apartamento,"36.511249584494514, -4.90314383755905",Comprar
196258,"Apartamento en venta en Estepona - Málaga | Gilmar Consulting","3 hab, 2 baños, 89.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/1e808704-3ec8-417a-823f-1a6dc5e6fe33/_DSC3813-copia.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-196258/,"350,000.00 EUR",Estepona,Apartamento,"36.42807856656019, -5.147973433337859",Comprar
196687,"Local Comercial en alquiler en Milla de Oro - Marb. Club - Málaga","230.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/7b7aa2f7-b1fd-45cc-8034-0f6bc0fadbae/IMG_9153.jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-milla-de-oro-marb-club-malaga-referencia-196687/,"4,500.00 EUR","Milla de Oro - Marb. Club","Local Comercial","36.51237175289094, -4.889788873909658",Alquilar
195871,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 200.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/3d94b875-9a02-489c-9932-1435951f1e53/_DSC2411%20copia%202.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-195871/,"680,000.00 EUR","Estepona Este",Apartamento,"36.450334711300286, -5.060398589999445",Comprar
196756,"Bajo en venta en Estepona - Málaga | Gilmar Consulting Inmobiliario","3 hab, 3 baños, 120.05 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/5aa71ce9-e63b-410a-b17d-0e72d86eda96/_DSC6100%20copia%202.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-196756/,"1,850,000.00 EUR",Estepona,Bajo,"36.46327476404202, -5.046200925054753",Comprar
190575,"Solar Terciario en venta en Estepona - Málaga | Gilmar Consulting","136.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-12/55f95461-04db-4e5c-95b4-1a6712407f36/Render%2001%20(Grande).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-solar-estepona-malaga-referencia-190575/,"750,000.00 EUR",Estepona,Solares,"36.42504713059072, -5.141258524556519",Comprar
170167,"Piso en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 90.65 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/80ef7fc3-fd5c-44fa-8091-05c042b18ff0/02.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-170167/,"332,900.00 EUR","Estepona Oeste",Piso,"36.40599125796032, -5.189344621784448",Comprar
196656,"Local Comercial en venta en Centro (Málaga) - Málaga | Gilmar","153.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/93ed3099-b354-4b44-ba6f-cbe78d97d9e5/48-HDR.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-centro-malaga-malaga-referencia-196656/,"400,000.00 EUR","Centro (Málaga)","Local Comercial","36.71859266125181, -4.429767153830837",Comprar
194273,"Chalet Independiente en venta en Estepona - Málaga | Gilmar Consulting","6 hab, 5 baños, 370.75 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/5bf2eee3-2bcc-460f-b090-5ecf90d2f223/DJI_0464%20(Grande).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-malaga-referencia-194273/,"4,500,000.00 EUR",Estepona,"Chalet Independiente","36.43434296978841, -5.149770548099268",Comprar
196543,"Local Comercial en venta en Manilva - Málaga | Gilmar Consulting","126.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/13747ca9-bf3f-4c55-926b-598f937c13bd/_DSC3339.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-manilva-malaga-referencia-196543/,"415,000.00 EUR",Manilva,"Local Comercial","36.35974136264273, -5.233145061426855",Comprar
193656,"Apartamento en venta en Estepona - Málaga | Gilmar Consulting","2 hab, 2 baños, 94.39 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/8fbf5430-b265-4f1b-92fc-a6a99c1c16d0/P.%20Flores%20(15).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-193656/,"315,000.00 EUR",Estepona,Apartamento,"36.429318215766834, -5.143583482249361",Comprar
192817,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 122.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/95a5e1d6-8983-4200-a85a-3a721c949e4f/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-192817/,"750,000.00 EUR","Estepona Este",Apartamento,"36.480674412255205, -5.023187863090076",Comprar
185240,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","4 hab, 5 baños, 381.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-04/76483d2a-f8cc-45e4-9215-4613c5ccec17/DSC_0015%20copia%202%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-185240/,"2,500,000.00 EUR","Estepona Este","Chalet Independiente","36.45996671929471, -5.09769030655912",Comprar
194076,"Chalet Independiente en venta en Estepona Oeste - Málaga | Gilmar","4 hab, 5 baños, 350.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/14db2eea-8e61-4ccf-99a0-6d1fe035e02b/Cyan_Exterior_Cam02%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-oeste-malaga-referencia-194076/,"1,779,000.00 EUR","Estepona Oeste","Chalet Independiente","36.40599998466552, -5.186233013321525",Comprar
188847,"Local Comercial en venta en Estepona Este - Málaga | Gilmar Consulting","83.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/5d482c2e-6fc8-4f8f-af76-7267bc9f2165/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-estepona-este-malaga-referencia-188847/,"150,000.00 EUR","Estepona Este","Gilmar XO","36.47421246232124, -5.013388596235421",Comprar
139536,"Chalet Independiente en alquiler en Nueva Andalucía - Málaga | Gilmar","5 hab, 4 baños, 385.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/adc4d6ca-4878-4817-8247-d251a28a62d2/DSC00855.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-chalet-nueva-andalucia-malaga-referencia-139536/,"6,500.00 EUR","Nueva Andalucía","Chalet Independiente","36.49864914462495, -4.963178068627622",Alquilar
185655,"Chalet Independiente en venta en Milla de Oro - Marb. Club - Málaga","5 hab, 6 baños, 1767.41 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/4e764ac1-136d-4f54-bafb-f1d6279dd7cf/Cascadacamojan_PISCINA_hd5.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-185655/,"6,825,000.00 EUR","Milla de Oro - Marb. Club","Chalet Independiente","36.52823111851199, -4.904291856151667",Comprar
196160,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","1 hab, 1 baños, 35.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/f5ea4e8c-ac59-494d-a13d-f15b09fb4c3f/31.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-196160/,"295,000.00 EUR","Centro (Málaga)",Piso,"36.72023691551166, -4.41909017959819",Comprar
197139,"Piso en alquiler en Málaga Este - Málaga | Gilmar Consulting","4 hab, 2 baños, 120.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/cf3410ec-d3a5-4ede-a8e3-474504acc16e/piscina.jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-malaga-este-malaga-referencia-197139/,"1,900.00 EUR","Málaga Este",Piso,"36.72112023576464, -4.396848662945396",Alquilar
197384,"Local Comercial en alquiler en Puerto Banús - Málaga | Gilmar","180.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/9919a054-dac9-41b6-b0f5-4d4942e47fe6/Proyectos%20de%20interiorismo%20y%20decoracion%20para%20su%20casa%20en%20Marbella_003.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-puerto-banus-malaga-referencia-197384/,"11,000.00 EUR","Puerto Banús","Local Comercial","36.49069147635274, -4.954982723493113",Alquilar
186843,"Chalet Adosado en venta en Estepona - Málaga | Gilmar Consulting","2 hab, 1 baños, 204.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/1041ea90-41e3-44c9-9375-613596af7e70/safariestepona-33%20(Grande).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-malaga-referencia-186843/,"360,000.00 EUR",Estepona,"Chalet Adosado","36.42951636266751, -5.149219274096299",Comprar
135705,"Chalet Independiente en venta en Marbella Ciudad - Málaga | Gilmar","6 hab, 6 baños, 648.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-03/a8dcae20-d894-4fdd-8e34-753a2cb98aac/_CMC5639.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-ciudad-malaga-referencia-135705/,"2,200,000.00 EUR","Marbella Ciudad","Chalet Independiente","36.51726770874225, -4.896010365441844",Comprar
171045,"Piso en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 85.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-08/29654d96-0bcd-4494-b052-1721053571cf/Ocean_gardens_exterior_03-1024x576.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-171045/,"335,000.00 EUR","Estepona Este",Piso,"36.46664894360172, -5.058553839474464",Comprar
175589,"Piso en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 130.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-10/8e0baaa4-0727-48e2-b6d0-e0d95f1040ae/Ocean_gardens_exterior_04-1024x576.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-175589/,"348,000.00 EUR","Estepona Este",Piso,"36.46986462692211, -5.061403243589894",Comprar
173995,"Chalet Adosado en venta en Mijas - Málaga | Gilmar Consulting","4 hab, 3 baños, 204.33 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-05/9d26e375-2b5c-4fc0-97ea-8ef8e7be615b/003%20EVERGREEN_terraza_LOW.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-mijas-malaga-referencia-173995/,"635,000.00 EUR",Mijas,"Chalet Adosado","36.51098486583933, -4.662849255962919",Comprar
189873,"Apartamento en venta en San Pedro Alcántara - Málaga | Gilmar","2 hab, 2 baños, 79.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/c6ac792b-3984-43c5-b7e9-a207135f317d/DSC07897%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-san-pedro-alcantara-malaga-referencia-189873/,"265,000.00 EUR","San Pedro Alcántara",Apartamento,"36.49019275830558, -4.991784073518459",Comprar
194797,"Apartamento en alquiler en Estepona Este - Málaga | Gilmar Consulting","1 hab, 1 baños, 120.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/327e04be-555e-4c76-8047-3b0eaf068718/1.jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-estepona-este-malaga-referencia-194797/,"1,600.00 EUR","Estepona Este",Apartamento,"36.452839614944516, -5.064063526334492",Alquilar
197441,"Apartamento en venta en Casares - Málaga | Gilmar Consulting","2 hab, 2 baños, 105.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/30ba2ae7-8825-47fe-aaa5-4a82e593d06d/Terraza[1].jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-casares-malaga-referencia-197441/,"375,000.00 EUR",Casares,Apartamento,"36.393273880907856, -5.227747477218889",Comprar
196683,"Local Comercial en alquiler en Milla de Oro - Marb. Club - Málaga","200.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/0271a1b4-21ab-4801-9fae-1bb4ed9f7d01/20240410_165214086_iOS.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-milla-de-oro-marb-club-malaga-referencia-196683/,"2,700.00 EUR","Milla de Oro - Marb. Club","Local Comercial","36.5108874349744, -4.889698047328405",Alquilar
